"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"207445_s_at",11,"10803",369,1,1,0.540363579747416,0.540363579747416,"CCR9",TRUE
"207465_at",11,"100996518",369,1,1,0.540363579747416,0.540363579747416,"LOC100996518",TRUE
"207642_at",11,"3060",369,1,1,0.540363579747416,0.540363579747416,"HCRT",TRUE
"208827_at",11,"5694",369,1,1,0.540363579747416,0.540363579747416,"PSMB6",TRUE
"210174_at",11,"2494",369,1,1,0.540363579747416,0.540363579747416,"NR5A2",TRUE
"212144_at",11,"25777",369,1,1,0.540363579747416,0.540363579747416,"SUN2",TRUE
"213200_at",11,"6855",369,1,1,0.540363579747416,0.540363579747416,"SYP",TRUE
"214745_at",11,"23007",369,1,1,0.540363579747416,0.540363579747416,"PLCH1",TRUE
"218026_at",11,"28958",369,1,1,0.540363579747416,0.540363579747416,"COA3",TRUE
"219933_at",11,"51022",369,1,1,0.540363579747416,0.540363579747416,"GLRX2",TRUE
"220378_at",11,"6954",369,1,1,0.540363579747416,0.540363579747416,"TCP11",TRUE
"220639_at",11,"79853",369,1,1,0.540363579747416,0.540363579747416,"TM4SF20",TRUE
"222974_at",11,"50616",369,1,1,0.540363579747416,0.540363579747416,"IL22",TRUE
"223114_at",11,"84274",369,1,1,0.540363579747416,0.540363579747416,"COQ5",TRUE
"223267_at",11,"54931",369,1,1,0.540363579747416,0.540363579747416,"TRMT10C",TRUE
"224768_at",11,"55677",369,1,1,0.540363579747416,0.540363579747416,"IWS1",TRUE
"225892_at",11,"3658",369,1,1,0.540363579747416,0.540363579747416,"IREB2",TRUE
"226613_at",11,"652968",369,1,1,0.540363579747416,0.540363579747416,"GATSL3",TRUE
"227531_at",11,"9575",369,1,1,0.540363579747416,0.540363579747416,"CLOCK",TRUE
"229491_at",11,"133308",369,1,1,0.540363579747416,0.540363579747416,"SLC9B2",TRUE
"229674_at",11,"56256",369,1,1,0.540363579747416,0.540363579747416,"SERTAD4",TRUE
"232111_at",11,"100507043",369,1,1,0.540363579747416,0.540363579747416,"LINC00617",TRUE
"203246_s_at",11,"10641",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"NPRL2",TRUE
"206349_at",11,"9211",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"LGI1",TRUE
"207326_at",11,"685",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"BTC",TRUE
"207364_at",11,"1527",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"TEX28",TRUE
"209215_at",11,"10227",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"MFSD10",TRUE
"209265_s_at",11,"56339",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"METTL3",TRUE
"215973_at",11,"80868",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"HCG4B",TRUE
"218440_at",11,"56922",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"MCCC1",TRUE
"225313_at",11,"63939",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"FAM217B",TRUE
"226247_at",11,"59338",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"PLEKHA1",TRUE
"228745_at",11,"54557",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"SGTB",TRUE
"229725_at",11,"23305",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"ACSL6",TRUE
"230551_at",11,"283455",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"KSR2",TRUE
"235282_at",11,"100506295",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"LOC100506295",TRUE
"235304_at",11,"100507486",312,0.909090909090909,1,0.594262691725526,0.540238810659569,"LOC100507486",TRUE
"1557346_a_at",11,"339263",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"C17orf51",TRUE
"200847_s_at",11,"51669",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"TMEM66",TRUE
"206128_at",11,"152",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"ADRA2C",TRUE
"207432_at",11,"54831",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"BEST2",TRUE
"222048_at",11,"1416",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"CRYBB2P1",TRUE
"222940_at",11,"6783",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"SULT1E1",TRUE
"225589_at",11,"57630",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"SH3RF1",TRUE
"226586_at",11,"203286",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"ANKS6",TRUE
"232277_at",11,"64078",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"SLC28A3",TRUE
"236311_at",11,"503693",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"LOH12CR2",TRUE
"237280_at",11,"202500",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"TCTE1",TRUE
"243818_at",11,"207107",249,0.818181818181818,1,0.66011169853702,0.540091389712108,"SFTA1P",TRUE
"229844_at",11,"27086",299,1,0.888888888888889,0.607289859978449,0.539813208869732,"FOXP1",TRUE
"40569_at",16,"7593",145,0.6875,1,0.785159592275481,0.539797219689393,"MZF1",TRUE
"204382_at",11,"26151",312.5,0.909090909090909,1,0.593767266302412,0.539788423911284,"NAT9",TRUE
"235042_at",11,"165904",312.5,0.909090909090909,1,0.593767266302412,0.539788423911284,"XIRP1",TRUE
"239552_at",11,"221806",312.5,0.909090909090909,1,0.593767266302412,0.539788423911284,"VWDE",TRUE
"214150_x_at",11,"8992",99,0.636363636363636,1,0.847776997034865,0.53949445265855,"ATP6V0E1",TRUE
"1552998_at",11,"245938",370,1,1,0.539462973781171,0.539462973781171,"DEFB125",TRUE
"1553553_at",11,"259285",370,1,1,0.539462973781171,0.539462973781171,"TAS2R39",TRUE
"1564012_at",11,"100132354",370,1,1,0.539462973781171,0.539462973781171,"LOC100132354",TRUE
"201135_at",11,"1892",370,1,1,0.539462973781171,0.539462973781171,"ECHS1",TRUE
"201527_at",11,"9296",370,1,1,0.539462973781171,0.539462973781171,"ATP6V1F",TRUE
"202449_s_at",11,"6256",370,1,1,0.539462973781171,0.539462973781171,"RXRA",TRUE
"204333_s_at",11,"175",370,1,1,0.539462973781171,0.539462973781171,"AGA",TRUE
"210627_s_at",11,"7841",370,1,1,0.539462973781171,0.539462973781171,"MOGS",TRUE
"213100_at",11,"219699",370,1,1,0.539462973781171,0.539462973781171,"UNC5B",TRUE
"217901_at",11,"1829",370,1,1,0.539462973781171,0.539462973781171,"DSG2",TRUE
"219329_s_at",11,"51374",370,1,1,0.539462973781171,0.539462973781171,"ATRAID",TRUE
"219707_at",11,"27132",370,1,1,0.539462973781171,0.539462973781171,"CPNE7",TRUE
"219787_s_at",11,"1894",370,1,1,0.539462973781171,0.539462973781171,"ECT2",TRUE
"221515_s_at",11,"51451",370,1,1,0.539462973781171,0.539462973781171,"LCMT1",TRUE
"231306_at",11,"131375",370,1,1,0.539462973781171,0.539462973781171,"LYZL4",TRUE
"200807_s_at",11,"3329",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"HSPD1",TRUE
"205630_at",11,"1392",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"CRH",TRUE
"207502_at",11,"2981",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"GUCA2B",TRUE
"208795_s_at",11,"4176",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"MCM7",TRUE
"212317_at",11,"23534",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"TNPO3",TRUE
"216347_s_at",11,"23368",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"PPP1R13B",TRUE
"218168_s_at",11,"56997",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"ADCK3",TRUE
"223049_at",11,"2885",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"GRB2",TRUE
"224412_s_at",11,"140803",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"TRPM6",TRUE
"227520_at",11,"55787",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"TXLNG",TRUE
"228081_at",11,"901",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"CCNG2",TRUE
"229555_at",11,"11227",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"GALNT5",TRUE
"230447_at",11,"84553",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"FAXC",TRUE
"230846_at",11,"9495",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"AKAP5",TRUE
"236847_at",11,"147685",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"C19orf18",TRUE
"240167_at",11,"152742",313,0.909090909090909,1,0.593272253905983,0.539338412641803,"LOC152742",TRUE
"1558097_at",11,"253143",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"PRR14L",TRUE
"205732_s_at",11,"10499",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"NCOA2",TRUE
"207253_s_at",11,"29855",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"UBN1",TRUE
"213422_s_at",11,"54587",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"MXRA8",TRUE
"214393_at",11,"8153",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"RND2",TRUE
"218139_s_at",11,"55745",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"AP5M1",TRUE
"218712_at",11,"54955",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"C1orf109",TRUE
"221069_s_at",11,"51204",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"TACO1",TRUE
"226716_at",11,"57479",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"PRR12",TRUE
"227962_at",11,"51",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"ACOX1",TRUE
"231673_at",11,"100505947",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"LOC100505947",TRUE
"239093_at",11,"112817",250,0.818181818181818,1,0.659011512372792,0.539191237395921,"HOGA1",TRUE
"201261_x_at",11,"633",99.5,0.636363636363636,1,0.847070221591428,0.539044686467272,"BGN",TRUE
"231233_at",11,"100506696",99.5,0.636363636363636,1,0.847070221591428,0.539044686467272,"KDM5B-AS1",TRUE
"1555196_at",11,"100287114",313.5,0.909090909090909,1,0.592777654191908,0.538888776538098,"LINC00421",TRUE
"205752_s_at",11,"2949",250.5,0.818181818181818,1,0.658462107098154,0.538741723989399,"GSTM5",TRUE
"239781_at",11,"440132",250.5,0.818181818181818,1,0.658462107098154,0.538741723989399,"LINC00545",TRUE
"1563385_at",11,"266919",180,0.727272727272727,1,0.740632833286304,0.538642060571857,"LINC00307",TRUE
"203625_x_at",11,"6502",180,0.727272727272727,1,0.740632833286304,0.538642060571857,"SKP2",TRUE
"205339_at",11,"6491",180,0.727272727272727,1,0.740632833286304,0.538642060571857,"STIL",TRUE
"230593_at",11,"2899",180,0.727272727272727,1,0.740632833286304,0.538642060571857,"GRIK3",TRUE
"239459_s_at",11,"100652954",180,0.727272727272727,1,0.740632833286304,0.538642060571857,"LOC100652954",TRUE
"1552405_at",11,"126206",371,1,1,0.538563868824869,0.538563868824869,"NLRP5",TRUE
"1556755_s_at",11,"286149",371,1,1,0.538563868824869,0.538563868824869,"LOC286149",TRUE
"1556899_at",11,"100505758",371,1,1,0.538563868824869,0.538563868824869,"PRMT5-AS1",TRUE
"1563745_a_at",11,"283050",371,1,1,0.538563868824869,0.538563868824869,"LOC283050",TRUE
"202317_s_at",11,"10277",371,1,1,0.538563868824869,0.538563868824869,"UBE4B",TRUE
"203706_s_at",11,"8324",371,1,1,0.538563868824869,0.538563868824869,"FZD7",TRUE
"205054_at",11,"4703",371,1,1,0.538563868824869,0.538563868824869,"NEB",TRUE
"206406_at",11,"4184",371,1,1,0.538563868824869,0.538563868824869,"SMCP",TRUE
"207494_s_at",11,"7629",371,1,1,0.538563868824869,0.538563868824869,"ZNF76",TRUE
"209221_s_at",11,"9885",371,1,1,0.538563868824869,0.538563868824869,"OSBPL2",TRUE
"213184_at",11,"205564",371,1,1,0.538563868824869,0.538563868824869,"SENP5",TRUE
"215599_at",11,"653188",371,1,1,0.538563868824869,0.538563868824869,"GUSBP3",TRUE
"217884_at",11,"55226",371,1,1,0.538563868824869,0.538563868824869,"NAT10",TRUE
"218441_s_at",11,"26015",371,1,1,0.538563868824869,0.538563868824869,"RPAP1",TRUE
"218937_at",11,"54925",371,1,1,0.538563868824869,0.538563868824869,"ZNF434",TRUE
"218983_at",11,"51279",371,1,1,0.538563868824869,0.538563868824869,"C1RL",TRUE
"219295_s_at",11,"26577",371,1,1,0.538563868824869,0.538563868824869,"PCOLCE2",TRUE
"219818_s_at",11,"55094",371,1,1,0.538563868824869,0.538563868824869,"GPATCH1",TRUE
"220006_at",11,"79825",371,1,1,0.538563868824869,0.538563868824869,"CCDC48",TRUE
"225406_at",11,"57045",371,1,1,0.538563868824869,0.538563868824869,"TWSG1",TRUE
"226059_at",11,"84134",371,1,1,0.538563868824869,0.538563868824869,"TOMM40L",TRUE
"203655_at",11,"7515",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"XRCC1",TRUE
"208376_at",11,"1233",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"CCR4",TRUE
"213296_at",11,"11079",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"RER1",TRUE
"213528_at",11,"92342",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"METTL18",TRUE
"218395_at",11,"64431",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"ACTR6",TRUE
"218656_s_at",11,"10186",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"LHFP",TRUE
"221950_at",11,"2018",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"EMX2",TRUE
"225719_s_at",11,"128308",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"MRPL55",TRUE
"226660_at",11,"6198",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"RPS6KB1",TRUE
"227176_at",11,"114134",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"SLC2A13",TRUE
"228445_at",11,"84883",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"AIFM2",TRUE
"229055_at",11,"8111",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"GPR68",TRUE
"234950_s_at",11,"64326",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"RFWD2",TRUE
"238786_at",11,"288",314,0.909090909090909,1,0.59228346681614,0.5384395152874,"ANK3",TRUE
"1556768_at",11,"100144604",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"LOC100144604",TRUE
"1559258_a_at",11,"203413",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"CXorf61",TRUE
"204873_at",11,"5189",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"PEX1",TRUE
"220116_at",11,"3781",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"KCNN2",TRUE
"223474_at",11,"64207",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"IRF2BPL",TRUE
"229660_at",11,"124045",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"C16orf55",TRUE
"236562_at",11,"90594",251,0.818181818181818,1,0.657913159852171,0.538292585333594,"ZNF439",TRUE
"200875_s_at",11,"10528",314.5,0.909090909090909,1,0.591789691434921,0.537990628577201,"NOP56",TRUE
"228422_at",11,"375323",251.5,0.818181818181818,1,0.657364670252991,0.537843821116083,"LHFPL4",TRUE
"220184_at",11,"79923",181,0.727272727272727,1,0.739398445230827,0.537744323804238,"NANOG",TRUE
"225629_s_at",11,"57659",181,0.727272727272727,1,0.739398445230827,0.537744323804238,"ZBTB4",TRUE
"236640_at",11,"100507165",181,0.727272727272727,1,0.739398445230827,0.537744323804238,"LOC100507165",TRUE
"1557172_x_at",11,"284086",101,0.636363636363636,1,0.844953428647518,0.537697636412057,"NEK8",FALSE
"1552490_at",11,"246269",372,1,1,0.537666262376827,0.537666262376827,"LACE1",TRUE
"200832_s_at",11,"6319",372,1,1,0.537666262376827,0.537666262376827,"SCD",TRUE
"208164_s_at",11,"3581",372,1,1,0.537666262376827,0.537666262376827,"IL9R",TRUE
"208949_s_at",11,"3958",372,1,1,0.537666262376827,0.537666262376827,"LGALS3",TRUE
"218810_at",11,"80149",372,1,1,0.537666262376827,0.537666262376827,"ZC3H12A",TRUE
"218931_at",11,"64284",372,1,1,0.537666262376827,0.537666262376827,"RAB17",TRUE
"219074_at",11,"55751",372,1,1,0.537666262376827,0.537666262376827,"TMEM184C",TRUE
"224385_s_at",11,"54456",372,1,1,0.537666262376827,0.537666262376827,"MOV10L1",TRUE
"227015_at",11,"57168",372,1,1,0.537666262376827,0.537666262376827,"ASPHD2",TRUE
"227157_at",11,"201973",372,1,1,0.537666262376827,0.537666262376827,"CCDC111",TRUE
"227337_at",11,"353322",372,1,1,0.537666262376827,0.537666262376827,"ANKRD37",TRUE
"227342_s_at",11,"26579",372,1,1,0.537666262376827,0.537666262376827,"MYEOV",TRUE
"232914_s_at",11,"54843",372,1,1,0.537666262376827,0.537666262376827,"SYTL2",TRUE
"239707_at",11,"125206",372,1,1,0.537666262376827,0.537666262376827,"SLC5A10",TRUE
"65472_at",16,"388969",292,0.875,1,0.614422379156574,0.537619581762002,"C2orf68",TRUE
"200602_at",11,"351",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"APP",TRUE
"201158_at",11,"4836",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"NMT1",TRUE
"201304_at",11,"4698",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"NDUFA5",TRUE
"203795_s_at",11,"605",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"BCL7A",TRUE
"205089_at",11,"7553",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"ZNF7",TRUE
"206513_at",11,"9447",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"AIM2",TRUE
"210913_at",11,"28316",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"CDH20",TRUE
"212880_at",11,"23335",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"WDR7",TRUE
"221188_s_at",11,"27141",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"CIDEB",TRUE
"222668_at",11,"79047",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"KCTD15",TRUE
"222691_at",11,"51000",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"SLC35B3",TRUE
"223009_at",11,"55004",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"LAMTOR1",TRUE
"225639_at",11,"8935",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"SKAP2",TRUE
"227985_at",11,"100506098",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"LOC100506098",TRUE
"230287_at",11,"129049",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"SGSM1",TRUE
"231120_x_at",11,"5570",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"PKIB",TRUE
"234897_s_at",11,"259215",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"LY6G6F",TRUE
"235840_at",11,"80317",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"ZKSCAN3",TRUE
"236854_at",11,"284749",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"LINC00494",TRUE
"244056_at",11,"389376",315,0.909090909090909,1,0.59129632770478,0.537542116095254,"SFTA2",TRUE
"1554628_at",11,"126295",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"ZNF57",TRUE
"1561228_at",11,"100506122",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"LOC100506122",TRUE
"202657_s_at",11,"9792",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"SERTAD2",TRUE
"207513_s_at",11,"7743",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"ZNF189",TRUE
"221118_at",11,"27039",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"PKD2L2",TRUE
"224477_s_at",11,"84309",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"NUDT16L1",TRUE
"229140_at",11,"163033",252,0.818181818181818,1,0.656816637919084,0.537395431024705,"ZNF579",TRUE
"32259_at",16,"2145",248,0.8125,1,0.66121372140603,0.5372361486424,"EZH1",TRUE
"201818_at",11,"79888",315.5,0.909090909090909,1,0.59080337528253,0.537093977529573,"LPCAT1",TRUE
"204402_at",11,"25807",182,0.727272727272727,1,0.738166114488775,0.536848083264564,"RHBDD3",TRUE
"205064_at",11,"6699",182,0.727272727272727,1,0.738166114488775,0.536848083264564,"SPRR1B",TRUE
"202642_s_at",11,"8295",373,1,1,0.536770151939533,0.536770151939533,"TRRAP",TRUE
"202829_s_at",11,"6845",373,1,1,0.536770151939533,0.536770151939533,"VAMP7",TRUE
"204273_at",11,"1910",373,1,1,0.536770151939533,0.536770151939533,"EDNRB",TRUE
"208898_at",11,"51382",373,1,1,0.536770151939533,0.536770151939533,"ATP6V1D",TRUE
"219170_at",11,"79187",373,1,1,0.536770151939533,0.536770151939533,"FSD1",TRUE
"231899_at",11,"85463",373,1,1,0.536770151939533,0.536770151939533,"ZC3H12C",TRUE
"232336_at",11,"57643",373,1,1,0.536770151939533,0.536770151939533,"ZSWIM5",TRUE
"238452_at",11,"127943",373,1,1,0.536770151939533,0.536770151939533,"FCRLB",TRUE
"1564504_at",11,"51802",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"ASIC5",TRUE
"201758_at",11,"7251",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"TSG101",TRUE
"202020_s_at",11,"10314",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"LANCL1",TRUE
"203690_at",11,"10426",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"TUBGCP3",TRUE
"204825_at",11,"9833",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"MELK",TRUE
"205671_s_at",11,"3112",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"HLA-DOB",TRUE
"207701_at",11,"25775",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"C22orf24",TRUE
"209268_at",11,"11311",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"VPS45",TRUE
"209688_s_at",11,"54520",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"CCDC93",TRUE
"213706_at",11,"2819",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"GPD1",TRUE
"218893_at",11,"79763",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"ISOC2",TRUE
"218951_s_at",11,"55344",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"PLCXD1",TRUE
"219147_s_at",11,"54981",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"NMRK1",TRUE
"220428_at",11,"50489",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"CD207",TRUE
"224704_at",11,"27327",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"TNRC6A",TRUE
"225270_at",11,"4756",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"NEO1",TRUE
"225753_at",11,"130557",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"ZNF513",TRUE
"225822_at",11,"128218",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"TMEM125",TRUE
"226015_at",11,"7559",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"ZNF12",TRUE
"226304_at",11,"126393",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"HSPB6",TRUE
"226370_at",11,"80311",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"KLHL15",TRUE
"227688_at",11,"57631",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"LRCH2",TRUE
"227822_at",11,"100289635",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"ZNF605",TRUE
"230113_at",11,"55796",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"MBNL3",TRUE
"231734_at",11,"5948",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"RBP2",TRUE
"237477_at",11,"132954",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"PDCL2",TRUE
"240810_at",11,"100507423",316,0.909090909090909,1,0.590310833825272,0.536646212568429,"MKNK1-AS1",TRUE
"201948_at",11,"29889",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"GNL2",TRUE
"213921_at",11,"6750",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"SST",TRUE
"217809_at",11,"28969",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"BZW2",TRUE
"219188_s_at",11,"28992",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"MACROD1",TRUE
"219622_at",11,"55647",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"RAB20",TRUE
"228249_at",11,"119710",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"C11orf74",TRUE
"240100_at",11,"100505920",253,0.818181818181818,1,0.655721943522552,0.536499771972997,"LOC100505920",TRUE
"35156_at",16,"203069",249,0.8125,1,0.66011169853702,0.536340755061329,"R3HCC1",TRUE
"210383_at",11,"6323",253.5,0.818181818181818,1,0.655175280698454,0.536052502389644,"SCN1A",TRUE
"213105_s_at",11,"115939",183,0.727272727272727,1,0.736935837631294,0.535953336459123,"TSR3",TRUE
"1552839_at",11,"161142",374,1,1,0.535875535019633,0.535875535019633,"FAM71D",TRUE
"1553415_at",11,"246213",374,1,1,0.535875535019633,0.535875535019633,"SLC17A8",TRUE
"1566647_s_at",11,"149086",374,1,1,0.535875535019633,0.535875535019633,"LOC149086",TRUE
"201281_at",11,"11047",374,1,1,0.535875535019633,0.535875535019633,"ADRM1",TRUE
"201570_at",11,"25813",374,1,1,0.535875535019633,0.535875535019633,"SAMM50",FALSE
"202704_at",11,"10140",374,1,1,0.535875535019633,0.535875535019633,"TOB1",TRUE
"203915_at",11,"4283",374,1,1,0.535875535019633,0.535875535019633,"CXCL9",TRUE
"205721_at",11,"2675",374,1,1,0.535875535019633,0.535875535019633,"GFRA2",TRUE
"207842_s_at",11,"22794",374,1,1,0.535875535019633,0.535875535019633,"CASC3",TRUE
"213241_at",11,"10154",374,1,1,0.535875535019633,0.535875535019633,"PLXNC1",TRUE
"219365_s_at",11,"79012",374,1,1,0.535875535019633,0.535875535019633,"CAMKV",TRUE
"221541_at",11,"83716",374,1,1,0.535875535019633,0.535875535019633,"CRISPLD2",TRUE
"225695_at",11,"54978",374,1,1,0.535875535019633,0.535875535019633,"C2orf18",TRUE
"226282_at",11,"5784",374,1,1,0.535875535019633,0.535875535019633,"PTPN14",TRUE
"1558304_s_at",11,"283989",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"TSEN54",TRUE
"1559429_a_at",11,"255798",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"C3orf43",TRUE
"200011_s_at",11,"377",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"ARF3",TRUE
"203249_at",11,"2145",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"EZH1",FALSE
"203519_s_at",11,"26019",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"UPF2",TRUE
"208141_s_at",11,"83475",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"DOHH",TRUE
"209386_at",11,"4071",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"TM4SF1",TRUE
"218824_at",11,"55228",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"PNMAL1",TRUE
"218898_at",11,"79850",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"FAM57A",TRUE
"225933_at",11,"339230",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"CCDC137",TRUE
"226868_at",11,"283464",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"GXYLT1",TRUE
"226905_at",11,"359845",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"FAM101B",TRUE
"227008_at",11,"374659",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"HDDC3",TRUE
"230695_s_at",11,"221421",317,0.909090909090909,1,0.589326982435563,0.535751802214148,"RSPH9",TRUE
