"probeset","nProbes","EntrezID","process","specificity","coverage","robust","overall","symbol","best"
"219719_at",11,"51751",306,0.818181818181818,1,0.600240138614258,0.49110556795712,"HIGD1B",TRUE
"203916_at",11,"8509",235.5,0.727272727272727,1,0.675145235726941,0.49101471689232,"NDST2",TRUE
"31637_s_at",16,"9572",81.5,0.5625,1,0.872889196649702,0.491000173115458,"NR1D1",TRUE
"39891_at",16,"374655",254,0.75,1,0.654629073616681,0.490971805212511,"ZNF710",TRUE
"36475_at",16,"23464",388,0.9375,1,0.523506331038451,0.490787185348548,"GCAT",TRUE
"209304_x_at",11,"4616",306.5,0.818181818181818,1,0.599739729908169,0.490696142652139,"GADD45B",FALSE
"205364_at",11,"8309",427,1,1,0.490534148807408,0.490534148807408,"ACOX2",TRUE
"206183_s_at",11,"8916",427,1,1,0.490534148807408,0.490534148807408,"HERC3",TRUE
"206589_at",11,"2672",427,1,1,0.490534148807408,0.490534148807408,"GFI1",TRUE
"219219_at",11,"54958",427,1,1,0.490534148807408,0.490534148807408,"TMEM160",TRUE
"220009_at",11,"79836",427,1,1,0.490534148807408,0.490534148807408,"LONRF3",TRUE
"201225_s_at",11,"10250",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"SRRM1",TRUE
"202255_s_at",11,"26037",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"SIPA1L1",TRUE
"203427_at",11,"25842",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"ASF1A",TRUE
"203755_at",11,"701",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"BUB1B",TRUE
"204462_s_at",11,"6567",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"SLC16A2",TRUE
"205059_s_at",11,"3425",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"IDUA",TRUE
"212923_s_at",11,"221749",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"PXDC1",TRUE
"213226_at",11,"890",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"CCNA2",TRUE
"220413_at",11,"29986",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"SLC39A2",TRUE
"220507_s_at",11,"51733",370,0.909090909090909,1,0.539462973781171,0.49042088525561,"UPB1",TRUE
"201232_s_at",11,"5719",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"PSMD13",TRUE
"202801_at",11,"5566",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"PRKACA",TRUE
"207716_at",11,"8687",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"KRT38",TRUE
"208073_x_at",11,"7267",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"TTC3",TRUE
"213633_at",11,"23616",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"SH3BP1",TRUE
"219106_s_at",11,"10324",307,0.818181818181818,1,0.599239738383234,0.490287058677192,"KBTBD10",TRUE
"206799_at",11,"10647",236.5,0.727272727272727,1,0.674019993667396,0.490196359030833,"SCGB1D2",TRUE
"41037_at",16,"7004",303,0.8125,1,0.603251371168169,0.490141739074138,"TEAD4",TRUE
"204581_at",11,"933",173.5,0.818181818181818,0.8,0.748706740407653,0.490062593721373,"CD22",FALSE
"203501_at",11,"10404",237,0.727272727272727,1,0.673458076109387,0.489787691715918,"CPQ",TRUE
"205100_at",11,"9945",237,0.727272727272727,1,0.673458076109387,0.489787691715918,"GFPT2",TRUE
"219459_at",11,"55703",237,0.727272727272727,1,0.673458076109387,0.489787691715918,"POLR3B",TRUE
"202758_s_at",11,"8625",428,1,1,0.489716591892729,0.489716591892729,"RFXANK",TRUE
"203858_s_at",11,"1352",428,1,1,0.489716591892729,0.489716591892729,"COX10",TRUE
"205604_at",11,"3235",428,1,1,0.489716591892729,0.489716591892729,"HOXD9",TRUE
"206325_at",11,"866",428,1,1,0.489716591892729,0.489716591892729,"SERPINA6",TRUE
"206975_at",11,"4049",428,1,1,0.489716591892729,0.489716591892729,"LTA",TRUE
"209567_at",11,"23212",428,1,1,0.489716591892729,0.489716591892729,"RRS1",TRUE
"214453_s_at",11,"10561",428,1,1,0.489716591892729,0.489716591892729,"IFI44",TRUE
"219044_at",11,"55258",428,1,1,0.489716591892729,0.489716591892729,"THNSL2",TRUE
"200816_s_at",11,"5048",371,0.909090909090909,1,0.538563868824869,0.489603517113517,"PAFAH1B1",TRUE
"201995_at",11,"2131",371,0.909090909090909,1,0.538563868824869,0.489603517113517,"EXT1",TRUE
"204058_at",11,"4199",371,0.909090909090909,1,0.538563868824869,0.489603517113517,"ME1",TRUE
"205489_at",11,"1428",371,0.909090909090909,1,0.538563868824869,0.489603517113517,"CRYM",TRUE
"200004_at",11,"1982",308,0.818181818181818,1,0.598241005485929,0.489469913579396,"EIF4G2",TRUE
"206825_at",11,"5021",308,0.818181818181818,1,0.598241005485929,0.489469913579396,"OXTR",TRUE
"207621_s_at",11,"10400",308,0.818181818181818,1,0.598241005485929,0.489469913579396,"PEMT",TRUE
"218345_at",11,"55365",308,0.818181818181818,1,0.598241005485929,0.489469913579396,"TMEM176A",TRUE
"221632_s_at",11,"10785",279,0.909090909090909,0.857142857142857,0.627891479308886,0.489266087773158,"WDR4",TRUE
"213069_at",11,"57493",371.5,0.909090909090909,1,0.538114878443508,0.489195344039552,"HEG1",TRUE
"207260_at",11,"54738",308.5,0.818181818181818,1,0.597742263418836,0.489061851888139,"FEV",TRUE
"209465_x_at",11,"5764",238,0.727272727272727,1,0.672335645982538,0.488971378896391,"PTN",TRUE
"214133_at",11,"4588",238,0.727272727272727,1,0.672335645982538,0.488971378896391,"MUC6",TRUE
"220825_s_at",11,"55243",238,0.727272727272727,1,0.672335645982538,0.488971378896391,"KIRREL",TRUE
"203126_at",11,"3613",429,1,1,0.488900397572908,0.488900397572908,"IMPA2",TRUE
"206118_at",11,"6775",429,1,1,0.488900397572908,0.488900397572908,"STAT4",TRUE
"206480_at",11,"4056",429,1,1,0.488900397572908,0.488900397572908,"LTC4S",TRUE
"207988_s_at",11,"10109",429,1,1,0.488900397572908,0.488900397572908,"ARPC2",FALSE
"218034_at",11,"51024",429,1,1,0.488900397572908,0.488900397572908,"FIS1",TRUE
"220150_s_at",11,"79632",429,1,1,0.488900397572908,0.488900397572908,"FAM184A",TRUE
"200608_s_at",11,"5885",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"RAD21",TRUE
"205359_at",11,"9472",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"AKAP6",TRUE
"213413_at",11,"11037",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"STON1",TRUE
"220421_at",11,"79908",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"BTNL8",TRUE
"221249_s_at",11,"81558",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"FAM117A",TRUE
"221398_at",11,"50836",372,0.909090909090909,1,0.537666262376827,0.488787511251661,"TAS2R8",TRUE
"204746_s_at",11,"9463",309,0.818181818181818,1,0.597243937143452,0.488654130390097,"PICK1",TRUE
"204796_at",11,"2009",309,0.818181818181818,1,0.597243937143452,0.488654130390097,"EML1",TRUE
"47553_at",16,"25861",305,0.8125,1,0.601242208962529,0.488509294782055,"DFNB31",FALSE
"214381_at",11,"441601",239,0.727272727272727,1,0.671215086572567,0.488156426598231,"LOC441601",TRUE
"89977_at",16,"54988",305.5,0.8125,1,0.600740964849585,0.488102033940288,"ACSM5",FALSE
"207163_s_at",11,"207",430,1,1,0.488085563576953,0.488085563576953,"AKT1",TRUE
"212647_at",11,"6237",430,1,1,0.488085563576953,0.488085563576953,"RRAS",TRUE
"203614_at",11,"9724",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"UTP14C",TRUE
"207065_at",11,"9119",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"KRT75",TRUE
"207258_at",11,"10281",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"DSCR4",TRUE
"210028_s_at",11,"23595",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"ORC3",TRUE
"211778_s_at",11,"58495",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"OVOL2",TRUE
"212508_at",11,"64112",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"MOAP1",TRUE
"213237_at",11,"400506",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"C16orf88",TRUE
"217716_s_at",11,"29927",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"SEC61A1",TRUE
"217927_at",11,"28972",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"SPCS1",TRUE
"218980_at",11,"80206",373,0.909090909090909,1,0.536770151939533,0.487972865399575,"FHOD3",TRUE
"204257_at",11,"3995",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"FADS3",TRUE
"205898_at",11,"1524",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"CX3CR1",TRUE
"207173_x_at",11,"1009",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"CDH11",TRUE
"208186_s_at",11,"3991",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"LIPE",TRUE
"208374_s_at",11,"829",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"CAPZA1",TRUE
"212968_at",11,"5986",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"RFNG",TRUE
"218744_s_at",11,"29763",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"PACSIN3",TRUE
"218900_at",11,"26504",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"CNNM4",TRUE
"220281_at",11,"6557",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"SLC12A1",TRUE
"220641_at",11,"79400",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"NOX5",TRUE
"220982_s_at",11,"81833",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"SPACA1",TRUE
"221366_at",11,"4825",310,0.818181818181818,1,0.596248530581546,0.487839706839447,"NKX6-1",TRUE
"37943_at",16,"23503",306,0.8125,1,0.600240138614258,0.487695112624084,"ZFYVE26",FALSE
"204365_s_at",11,"65055",373.5,0.909090909090909,1,0.536322656945581,0.48756605176871,"REEP1",TRUE
"219453_at",11,"79786",373.5,0.909090909090909,1,0.536322656945581,0.48756605176871,"KLHL36",TRUE
"202201_at",11,"645",240,0.727272727272727,1,0.670096394761613,0.4873428325539,"BLVRB",TRUE
"215108_x_at",11,"27324",240,0.727272727272727,1,0.670096394761613,0.4873428325539,"TOX3",FALSE
"202950_at",11,"1429",431,1,1,0.487272087637658,0.487272087637658,"CRYZ",TRUE
"204283_at",11,"10667",431,1,1,0.487272087637658,0.487272087637658,"FARS2",FALSE
"211538_s_at",11,"3306",431,1,1,0.487272087637658,0.487272087637658,"HSPA2",TRUE
"214597_at",11,"6752",431,1,1,0.487272087637658,0.487272087637658,"SSTR2",TRUE
"202051_s_at",11,"9202",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"ZMYM4",TRUE
"202746_at",11,"9452",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"ITM2A",TRUE
"203723_at",11,"3707",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"ITPKB",TRUE
"203884_s_at",11,"22841",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"RAB11FIP2",TRUE
"205613_at",11,"51760",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"SYT17",TRUE
"211979_at",11,"57720",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"GPR107",TRUE
"214186_s_at",11,"352961",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"HCG26",TRUE
"218157_x_at",11,"56882",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"CDC42SE1",TRUE
"218973_at",11,"79631",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"EFTUD1",TRUE
"220149_at",11,"79919",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"C2orf54",TRUE
"220792_at",11,"11107",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"PRDM5",TRUE
"221339_at",11,"442194",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"OR10C1",TRUE
"221490_at",11,"51271",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"UBAP1",FALSE
"221754_s_at",11,"57175",374,0.909090909090909,1,0.535875535019633,0.487159577290576,"CORO1B",TRUE
"201236_s_at",11,"7832",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"BTG2",TRUE
"201887_at",11,"3597",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"IL13RA1",TRUE
"204977_at",11,"1662",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"DDX10",TRUE
"206901_at",11,"79173",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"C19orf57",TRUE
"207010_at",11,"2560",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"GABRB1",TRUE
"209899_s_at",11,"22827",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"PUF60",TRUE
"215266_at",11,"55567",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"DNAH3",TRUE
"219401_at",11,"64132",311,0.818181818181818,1,0.595254783030577,0.487026640661381,"XYLT2",TRUE
"205494_at",11,"55565",240.5,0.727272727272727,1,0.669537748232856,0.48693654416935,"ZNF821",TRUE
"206838_at",11,"9095",240.5,0.727272727272727,1,0.669537748232856,0.48693654416935,"TBX19",TRUE
"202664_at",11,"7456",241,0.727272727272727,1,0.66897956743701,0.486530594499644,"WIPF1",TRUE
"205103_at",11,"10485",241,0.727272727272727,1,0.66897956743701,0.486530594499644,"C1orf61",TRUE
"213278_at",11,"66036",241,0.727272727272727,1,0.66897956743701,0.486530594499644,"MTMR9",TRUE
"204163_at",11,"11117",432,1,1,0.486459967491595,0.486459967491595,"EMILIN1",TRUE
"204441_s_at",11,"23649",432,1,1,0.486459967491595,0.486459967491595,"POLA2",TRUE
"206367_at",11,"5972",432,1,1,0.486459967491595,0.486459967491595,"REN",TRUE
"207070_at",11,"5995",432,1,1,0.486459967491595,0.486459967491595,"RGR",TRUE
"207353_s_at",11,"3166",432,1,1,0.486459967491595,0.486459967491595,"HMX1",TRUE
"209011_at",11,"7204",432,1,1,0.486459967491595,0.486459967491595,"TRIO",TRUE
"200031_s_at",11,"6205",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"RPS11",TRUE
"200901_s_at",11,"4074",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"M6PR",TRUE
"204546_at",11,"9764",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"KIAA0513",TRUE
"207181_s_at",11,"840",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"CASP7",TRUE
"210746_s_at",11,"2038",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"EPB42",TRUE
"212675_s_at",11,"23177",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"CEP68",TRUE
"213075_at",11,"169611",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"OLFML2A",TRUE
"215767_at",11,"91752",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"ZNF804A",TRUE
"219500_at",11,"23529",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"CLCF1",TRUE
"221021_s_at",11,"56259",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"CTNNBL1",TRUE
"222163_s_at",11,"79029",375,0.909090909090909,1,0.534982409127934,0.486347644661758,"SPATA5L1",TRUE
"205245_at",11,"50855",312,0.818181818181818,1,0.594262691725526,0.486214929593612,"PARD6A",TRUE
"207003_at",11,"2980",312,0.818181818181818,1,0.594262691725526,0.486214929593612,"GUCA2A",TRUE
"211339_s_at",11,"3702",312,0.818181818181818,1,0.594262691725526,0.486214929593612,"ITK",TRUE
"213136_at",11,"5771",260,1,0.75,0.648109998553828,0.486082498915371,"PTPN2",TRUE
"219505_at",11,"51816",312.5,0.818181818181818,1,0.593767266302412,0.485809581520155,"CECR1",TRUE
"221167_s_at",11,"83446",242,0.727272727272727,1,0.667864601491282,0.485719710175478,"CCDC70",TRUE
"221358_at",11,"2832",242,0.727272727272727,1,0.667864601491282,0.485719710175478,"NPBWR2",TRUE
"202165_at",11,"5504",433,1,1,0.485649200879109,0.485649200879109,"PPP1R2",TRUE
"203875_at",11,"6594",433,1,1,0.485649200879109,0.485649200879109,"SMARCA1",TRUE
"206706_at",11,"4908",433,1,1,0.485649200879109,0.485649200879109,"NTF3",TRUE
"201226_at",11,"4714",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"NDUFB8",FALSE
"204698_at",11,"3669",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"ISG20",TRUE
"205226_at",11,"5157",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"PDGFRL",TRUE
"205348_s_at",11,"1780",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"DYNC1I1",TRUE
"206365_at",11,"6375",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"XCL1",TRUE
"208796_s_at",11,"900",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"CCNG1",TRUE
"212308_at",11,"23122",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"CLASP2",TRUE
"218770_s_at",11,"55116",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"TMEM39B",TRUE
"219551_at",11,"55840",376,0.909090909090909,1,0.534090771779387,0.485537065253988,"EAF2",TRUE
"210323_at",11,"27285",313,0.818181818181818,1,0.593272253905983,0.485404571377623,"TEKT2",TRUE
"213097_s_at",11,"27000",313,0.818181818181818,1,0.593272253905983,0.485404571377623,"DNAJC2",TRUE
"218164_at",11,"64847",313,0.818181818181818,1,0.593272253905983,0.485404571377623,"SPATA20",TRUE
"218909_at",11,"26750",313,0.818181818181818,1,0.593272253905983,0.485404571377623,"RPS6KC1",TRUE
"221883_at",11,"5316",313,0.818181818181818,1,0.593272253905983,0.485404571377623,"PKNOX1",TRUE
"218323_at",11,"55288",204,0.909090909090909,0.75,0.711568458778743,0.485160312803688,"RHOT1",TRUE
"220196_at",11,"94025",376.5,0.909090909090909,1,0.533645510533352,0.485132282303047,"MUC16",TRUE
"220817_at",11,"7223",243,0.727272727272727,1,0.66675149382213,0.484910177325185,"TRPC4",TRUE
"204673_at",11,"4583",434,1,1,0.484839785544311,0.484839785544311,"MUC2",TRUE
"201298_s_at",11,"55233",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"MOB1A",TRUE
"205019_s_at",11,"7433",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"VIPR1",TRUE
"206979_at",11,"732",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"C8B",TRUE
"207930_at",11,"3933",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"LCN1",TRUE
"208365_s_at",11,"2868",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"GRK4",TRUE
"214063_s_at",11,"7018",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"TF",TRUE
"214803_at",11,"1004",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"CDH6",TRUE
"217925_s_at",11,"64771",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"C6orf106",TRUE
"221811_at",11,"93210",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"PGAP3",FALSE
"222143_s_at",11,"64419",377,0.909090909090909,1,0.533200620493088,0.484727836811899,"MTMR14",TRUE
"203648_at",11,"9797",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"TATDN2",TRUE
"205908_s_at",11,"4958",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"OMD",TRUE
"208265_at",11,"56918",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"C2orf83",TRUE
"218945_at",11,"79091",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"METTL22",TRUE
"219278_at",11,"9064",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"MAP3K6",TRUE
"221631_at",11,"8911",314,0.818181818181818,1,0.59228346681614,0.48459556375866,"CACNA1I",TRUE
"217767_at",11,"718",314.5,0.818181818181818,1,0.591789691434921,0.484191565719481,"C3",TRUE
"202428_x_at",11,"1622",244,0.727272727272727,1,0.665640241332426,0.48410199369631,"DBI",FALSE
"219359_at",11,"80162",244,0.727272727272727,1,0.665640241332426,0.48410199369631,"ATHL1",TRUE
"202244_at",11,"5692",164,0.636363636363636,1,0.76066565704505,0.484059963574122,"PSMB4",TRUE
"200978_at",11,"4190",435,1,1,0.48403171923507,0.48403171923507,"MDH1",TRUE
"205892_s_at",11,"2168",435,1,1,0.48403171923507,0.48403171923507,"FABP1",TRUE
"206617_s_at",11,"5973",435,1,1,0.48403171923507,0.48403171923507,"RENBP",TRUE
"218232_at",11,"712",435,1,1,0.48403171923507,0.48403171923507,"C1QA",TRUE
"219411_at",11,"79767",435,1,1,0.48403171923507,0.48403171923507,"ELMO3",TRUE
"218130_at",11,"79415",192,0.727272727272727,0.916666666666667,0.725955207779701,0.483970138519801,"C17orf62",TRUE
"200667_at",11,"7323",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"UBE2D3",TRUE
"201128_s_at",11,"47",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"ACLY",TRUE
"201323_at",11,"10969",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"EBNA1BP2",TRUE
"202645_s_at",11,"4221",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"MEN1",TRUE
"203938_s_at",11,"9013",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"TAF1C",TRUE
"212066_s_at",11,"9736",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"USP34",TRUE
"215003_at",11,"25787",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"DGCR9",TRUE
"218098_at",11,"10564",378,0.909090909090909,1,0.532311952792267,0.483919957083879,"ARFGEF2",TRUE
"203839_s_at",11,"10188",315,0.818181818181818,1,0.59129632770478,0.483787904485729,"TNK2",TRUE
"204134_at",11,"5138",315,0.818181818181818,1,0.59129632770478,0.483787904485729,"PDE2A",TRUE
"205345_at",11,"580",315,0.818181818181818,1,0.59129632770478,0.483787904485729,"BARD1",TRUE
"219137_s_at",11,"56947",315,0.818181818181818,1,0.59129632770478,0.483787904485729,"MFF",TRUE
"206358_at",11,"5619",245,0.727272727272727,1,0.664530840930205,0.483295157040149,"PRM1",TRUE
"208112_x_at",11,"10938",245,0.727272727272727,1,0.664530840930205,0.483295157040149,"EHD1",TRUE
"209039_x_at",11,"10938",245,0.727272727272727,1,0.664530840930205,0.483295157040149,"EHD1",FALSE
"219781_s_at",11,"51333",245,0.727272727272727,1,0.664530840930205,0.483295157040149,"ZNF771",TRUE
"33736_at",16,"9399",91,0.5625,1,0.859165941182945,0.483280841915406,"STOML1",TRUE
"207522_s_at",11,"489",436,1,1,0.483224999703012,0.483224999703012,"ATP2A3",TRUE
"214328_s_at",11,"3320",436,1,1,0.483224999703012,0.483224999703012,"HSP90AA1",TRUE
"214648_at",11,"2880",436,1,1,0.483224999703012,0.483224999703012,"GPX5",TRUE
"220487_at",11,"54221",436,1,1,0.483224999703012,0.483224999703012,"SNTG2",TRUE
"202680_at",11,"2961",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"GTF2E2",TRUE
"204091_at",11,"5147",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"PDE6D",TRUE
"204563_at",11,"6402",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"SELL",TRUE
"205230_at",11,"22895",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"RPH3A",TRUE
"206310_at",11,"6691",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"SPINK2",TRUE
"207981_s_at",11,"2104",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"ESRRG",TRUE
"210046_s_at",11,"3418",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"IDH2",TRUE
"210244_at",11,"820",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"CAMP",TRUE
"212094_at",11,"23089",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"PEG10",TRUE
"213505_s_at",11,"10147",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"SUGP2",TRUE
"218603_at",11,"51696",379,0.909090909090909,1,0.531424766204279,0.483113423822072,"HECA",TRUE
"201560_at",11,"25932",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"CLIC4",TRUE
"201592_at",11,"8667",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"EIF3H",TRUE
"204228_at",11,"10465",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"PPIH",TRUE
"206510_at",11,"10736",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"SIX2",TRUE
"218259_at",11,"57496",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"MKL2",TRUE
"218431_at",11,"63894",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"VIPAS39",TRUE
"220536_at",11,"55237",316,0.818181818181818,1,0.590310833825272,0.482981591311586,"VRTN",TRUE
"203305_at",11,"2162",245.5,0.727272727272727,1,0.663976834297071,0.482892243125143,"F13A1",TRUE
"206492_at",11,"2272",379.5,0.909090909090909,1,0.530981727556025,0.482710661414568,"FHIT",TRUE
"221411_at",11,"3238",316.5,0.818181818181818,1,0.589818702990392,0.482578938810321,"HOXD12",TRUE
"201344_at",11,"7322",246,0.727272727272727,1,0.663423289528655,0.482489665111749,"UBE2D2",TRUE
"206084_at",11,"5801",246,0.727272727272727,1,0.663423289528655,0.482489665111749,"PTPRR",TRUE
"202894_at",11,"2050",166,0.636363636363636,1,0.758132217815058,0.482447774973219,"EPHB4",TRUE
"201966_at",11,"4720",437,1,1,0.482419624703507,0.482419624703507,"NDUFS2",TRUE
"202609_at",11,"2059",437,1,1,0.482419624703507,0.482419624703507,"EPS8",TRUE
"202958_at",11,"5780",437,1,1,0.482419624703507,0.482419624703507,"PTPN9",TRUE
"219485_s_at",11,"5716",437,1,1,0.482419624703507,0.482419624703507,"PSMD10",TRUE
"220046_s_at",11,"57018",437,1,1,0.482419624703507,0.482419624703507,"CCNL1",TRUE
"207011_s_at",11,"5754",357,1,0.875,0.551288846452503,0.48237774064594,"PTK7",TRUE
"201200_at",11,"8804",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"CREG1",TRUE
"202716_at",11,"5770",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"PTPN1",TRUE
"203650_at",11,"10544",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"PROCR",TRUE
"205453_at",11,"3212",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"HOXB2",TRUE
"205851_at",11,"10201",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"NME6",TRUE
"209665_at",11,"11068",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"CYB561D2",TRUE
"209736_at",11,"9580",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"SOX13",TRUE
"215461_at",11,"148066",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"ZNRF4",TRUE
"217781_s_at",11,"64397",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"ZFP106",TRUE
"219519_s_at",11,"6614",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"SIGLEC1",TRUE
"219520_s_at",11,"55841",380,0.909090909090909,1,0.530539058260606,0.482308234782369,"WWC3",TRUE
"200699_at",11,"11014",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"KDELR2",TRUE
"207389_at",11,"2811",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"GP1BA",TRUE
"209717_at",11,"7813",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"EVI5",TRUE
"210208_x_at",11,"7917",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"BAG6",TRUE
"213869_x_at",11,"7070",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"THY1",TRUE
"214450_at",11,"1521",317,0.818181818181818,1,0.589326982435563,0.482176621992733,"CTSW",TRUE
